left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_v,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_v,left_hip_x,left_hip_y,left_hip_z,left_hip_v,right_hip_x,right_hip_y,right_hip_z,right_hip_v,left_knee_x,left_knee_y,left_knee_z,left_knee_v,right_knee_x,right_knee_y,right_knee_z,right_knee_v,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_v,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_v,prefix,word,frame_file
0.6652109026908875,0.3420223891735077,0.22069194912910461,0.9992806315422058,0.6043779850006104,0.3342497944831848,-0.6606044173240662,0.9999310970306396,0.5636070966720581,0.5432125329971313,0.26594844460487366,0.9989631175994873,0.5318524241447449,0.546570897102356,-0.26540520787239075,0.9996122717857361,0.5652287006378174,0.6735181212425232,0.4730949401855469,0.4648538827896118,0.5895370841026306,0.6792259812355042,-0.11342960596084595,0.9473302960395813,0.4583625793457031,0.7869185209274292,0.8131611943244934,0.6119363307952881,0.4575691521167755,0.7949153184890747,0.22534644603729248,0.9246635437011719,F,bank,Fbank_0000.jpg
0.6707475185394287,0.3237966299057007,0.3174581229686737,0.9995662569999695,0.6175788044929504,0.3191027045249939,-0.5632519125938416,0.9999873638153076,0.5614905953407288,0.5275554060935974,0.2784370481967926,0.9992780089378357,0.5476834177970886,0.5285497307777405,-0.2779447138309479,0.9998447895050049,0.49586188793182373,0.6648539900779724,0.5585073828697205,0.5076339244842529,0.6029196977615356,0.6729124784469604,-0.3043833076953888,0.9746258854866028,0.3699355125427246,0.7796560525894165,0.9146090149879456,0.6523270606994629,0.6059460043907166,0.8109461069107056,-0.08330855518579483,0.9825291633605957,F,bank,Fbank_0001.jpg
0.6761605143547058,0.33150815963745117,0.29586347937583923,0.9997091889381409,0.6170091032981873,0.32998543977737427,-0.5935918092727661,0.9999880790710449,0.5780285000801086,0.5371690392494202,0.28604719042778015,0.9995326995849609,0.5525388717651367,0.5380406379699707,-0.2856220602989197,0.9998998641967773,0.5100738406181335,0.669197678565979,0.5680971145629883,0.6031118631362915,0.597728431224823,0.6817913055419922,-0.3726292848587036,0.9820448160171509,0.350217342376709,0.7660627961158752,0.9211418628692627,0.7605100870132446,0.588964581489563,0.814193844795227,-0.14092902839183807,0.9837660789489746,F,bank,Fbank_0002.jpg
0.6668276786804199,0.3497524857521057,0.2134743183851242,0.9976453185081482,0.6113507747650146,0.34707173705101013,-0.6726441383361816,0.9995734095573425,0.5780946612358093,0.5505965948104858,0.2694151997566223,0.9979198575019836,0.539070725440979,0.5522895455360413,-0.2689943313598633,0.9987174272537231,0.5819147825241089,0.6847900748252869,0.5171149969100952,0.3159942626953125,0.6136536598205566,0.689002275466919,-0.14887253940105438,0.8715618252754211,0.39526665210723877,0.7536926865577698,0.7843720316886902,0.5348262786865234,0.5209848284721375,0.8056163787841797,0.23462264239788055,0.8348129391670227,F,bank,Fbank_0003.jpg
0.651572585105896,0.3327373266220093,0.16071365773677826,0.9964621663093567,0.635651707649231,0.3380396068096161,-0.689354658126831,0.9992775321006775,0.5762807726860046,0.5391671657562256,0.2601899802684784,0.998927891254425,0.5500614047050476,0.5470620393753052,-0.2596665322780609,0.9996706247329712,0.584477424621582,0.6689491868019104,0.5363436341285706,0.40026912093162537,0.5488214492797852,0.6873322129249573,-0.035492755472660065,0.9643262028694153,0.4848688542842865,0.7667626738548279,0.9489251375198364,0.6534258723258972,0.45598742365837097,0.7952824234962463,0.34465381503105164,0.9573377370834351,F,bank,Fbank_0004.jpg
0.6321669816970825,0.31337738037109375,0.24693375825881958,0.9996920824050903,0.6565467715263367,0.3244854211807251,-0.5525756478309631,0.9999619722366333,0.5727899670600891,0.5262024998664856,0.25820058584213257,0.9999003410339355,0.5601187348365784,0.5301793813705444,-0.2576078772544861,0.9999812841415405,0.6058588624000549,0.6546550393104553,0.5915486812591553,0.6195617318153381,0.5005699992179871,0.6737136840820312,-0.13787750899791718,0.9906871914863586,0.6008565425872803,0.7796354293823242,0.9634127020835876,0.838245689868927,0.37703320384025574,0.7966905832290649,0.1345735490322113,0.9892587065696716,F,bank,Fbank_0005.jpg
0.6414791345596313,0.3225044310092926,0.35038673877716064,0.9989161491394043,0.6523338556289673,0.3256906270980835,-0.5161911845207214,0.999871015548706,0.5930740237236023,0.5317843556404114,0.26617810130119324,0.9995953440666199,0.5607625842094421,0.533652126789093,-0.2656065821647644,0.9998718500137329,0.625584602355957,0.6651104092597961,0.43537387251853943,0.6571481823921204,0.5078182220458984,0.6840119361877441,-0.15192130208015442,0.9776992797851562,0.6253967881202698,0.7974884510040283,0.6821383833885193,0.8453752398490906,0.33750802278518677,0.78139328956604,0.10397300869226456,0.9751821160316467,F,bank,Fbank_0006.jpg
0.6597075462341309,0.33910852670669556,0.2846148610115051,0.9986567497253418,0.6456432342529297,0.3410118520259857,-0.5690006613731384,0.9995715022087097,0.6062842011451721,0.5481283664703369,0.2565682530403137,0.9996436834335327,0.5623225569725037,0.5506886839866638,-0.25604328513145447,0.9997112154960632,0.6622596383094788,0.6872327327728271,0.4258544445037842,0.7485243678092957,0.5692236423492432,0.6960432529449463,-0.2106124311685562,0.9758285880088806,0.5574193000793457,0.7938078045845032,0.6850985884666443,0.880974292755127,0.3578593134880066,0.7595258951187134,0.18951231241226196,0.9562407732009888,F,bank,Fbank_0007.jpg
0.6831170320510864,0.33404237031936646,0.18683695793151855,0.9979966282844543,0.6330406665802002,0.3340277671813965,-0.6653388142585754,0.9994651675224304,0.5934796333312988,0.5397025346755981,0.26197609305381775,0.9980097413063049,0.5593492388725281,0.5470057725906372,-0.26125168800354004,0.9989081621170044,0.6093910336494446,0.6792364120483398,0.5152643322944641,0.3675420582294464,0.6037855744361877,0.6926589608192444,-0.0876065120100975,0.9180125594139099,0.49334949254989624,0.7726449370384216,0.8421251177787781,0.5806218981742859,0.4626803398132324,0.7806165218353271,0.30213385820388794,0.8648990988731384,F,bank,Fbank_0008.jpg
0.6855410933494568,0.3181343078613281,0.2640921473503113,0.9996422529220581,0.6319512128829956,0.31258803606033325,-0.6130245327949524,0.9999836683273315,0.5822322964668274,0.5294174551963806,0.2821926772594452,0.9996378421783447,0.5628258585929871,0.5310637354850769,-0.28136008977890015,0.9999258518218994,0.5314709544181824,0.6631906032562256,0.593638002872467,0.5064018368721008,0.6132352352142334,0.6725946664810181,-0.34353333711624146,0.9848761558532715,0.4319172501564026,0.7750375866889954,1.0137325525283813,0.6379965543746948,0.556070864200592,0.8092277646064758,-0.09499075263738632,0.9832437634468079,F,bank,Fbank_0009.jpg
0.6816930770874023,0.3205644488334656,0.2621464729309082,0.999778687953949,0.6180981993675232,0.3203473687171936,-0.5878415703773499,0.999990701675415,0.5974282026290894,0.5327422618865967,0.28010886907577515,0.999748170375824,0.5705628991127014,0.5351940989494324,-0.2794727385044098,0.9999568462371826,0.526315450668335,0.6679584383964539,0.6487273573875427,0.601759135723114,0.5973089337348938,0.6830525994300842,-0.41054567694664,0.9904580116271973,0.3911413550376892,0.7626980543136597,1.0777593851089478,0.7600202560424805,0.5970749258995056,0.8197646737098694,-0.18215011060237885,0.9893184304237366,F,bank,Fbank_0010.jpg
0.6712705492973328,0.3443933129310608,0.1473608762025833,0.9996488094329834,0.6040918827056885,0.3426356911659241,-0.6872230172157288,0.9999712705612183,0.592393159866333,0.5554439425468445,0.27437976002693176,0.9997511506080627,0.5496009588241577,0.557073712348938,-0.2738197445869446,0.9999486207962036,0.5585850477218628,0.6811754703521729,0.6100675463676453,0.5146715641021729,0.5985820293426514,0.6999058127403259,-0.2154996693134308,0.9889988303184509,0.3971322476863861,0.7466695308685303,1.0584759712219238,0.6527929902076721,0.5300449132919312,0.8273673057556152,0.1003107950091362,0.9839600920677185,F,bank,Fbank_0011.jpg
0.6593316197395325,0.34659236669540405,0.159307062625885,0.9977610111236572,0.605052649974823,0.3440459370613098,-0.6616330742835999,0.9994953870773315,0.5781349539756775,0.5510109663009644,0.25235113501548767,0.9991593360900879,0.5293107628822327,0.5547807812690735,-0.2517215609550476,0.9997324347496033,0.587554931640625,0.683058500289917,0.4725734293460846,0.4612743556499481,0.5572726130485535,0.7042639255523682,-0.09014087170362473,0.9725126028060913,0.4757333993911743,0.7857789397239685,0.8528779745101929,0.6645857095718384,0.45738887786865234,0.8205908536911011,0.2471400797367096,0.9601068496704102,F,bank,Fbank_0012.jpg
0.644300639629364,0.3199794888496399,0.24114197492599487,0.999344527721405,0.6232488751411438,0.3265755772590637,-0.5797358751296997,0.9999113082885742,0.5725520253181458,0.5356245636940002,0.25930455327033997,0.9997187256813049,0.5302767157554626,0.5378187894821167,-0.25853875279426575,0.9999395608901978,0.6187196373939514,0.6651540994644165,0.5550860166549683,0.6406092643737793,0.4967610538005829,0.6854320764541626,-0.2519253194332123,0.9908373355865479,0.5830861330032349,0.7883352637290955,0.9342024922370911,0.828001081943512,0.37708401679992676,0.8125697374343872,0.01851727068424225,0.9882442951202393,F,bank,Fbank_0013.jpg
0.6603711247444153,0.32513588666915894,0.27700039744377136,0.9987977743148804,0.6223576068878174,0.3288325071334839,-0.589655339717865,0.9998800754547119,0.5899040699005127,0.5362663865089417,0.2650379538536072,0.999496579170227,0.5365272164344788,0.5370055437088013,-0.2643289566040039,0.9998577833175659,0.608253002166748,0.6689820885658264,0.5360375642776489,0.7615442872047424,0.48582980036735535,0.6868401765823364,-0.187611386179924,0.9908915162086487,0.617624819278717,0.7968693971633911,0.8584742546081543,0.8959018588066101,0.3233916461467743,0.7969920635223389,0.08873458951711655,0.9857193827629089,F,bank,Fbank_0014.jpg
0.6551345586776733,0.34762173891067505,0.286335289478302,0.9995743632316589,0.5940755009651184,0.34086722135543823,-0.6532815098762512,0.9998413324356079,0.6015805006027222,0.556072473526001,0.283992737531662,0.9999277591705322,0.5292901396751404,0.5584935545921326,-0.2836546003818512,0.9999055862426758,0.6082041263580322,0.6905831694602966,0.491010844707489,0.8786849975585938,0.531340479850769,0.7016298174858093,-0.2209363877773285,0.9867494702339172,0.5468878149986267,0.8000704646110535,0.7843522429466248,0.9478957056999207,0.3330147862434387,0.7674176692962646,0.2296033799648285,0.9652359485626221,F,bank,Fbank_0015.jpg
0.6559053063392639,0.3499300479888916,0.2049008309841156,0.9980570673942566,0.5864071249961853,0.3423954248428345,-0.6522440910339355,0.9991661310195923,0.5785312652587891,0.5505829453468323,0.2603161036968231,0.9981001019477844,0.5217068195343018,0.5549811124801636,-0.2597585618495941,0.9984867572784424,0.6052471399307251,0.6974389553070068,0.41881951689720154,0.46387553215026855,0.5793230533599854,0.7000481486320496,-0.229460671544075,0.9137893319129944,0.48238641023635864,0.7880314588546753,0.730368971824646,0.6016463041305542,0.4209957718849182,0.7750548124313354,0.24141263961791992,0.771403431892395,F,bank,Fbank_0016.jpg
0.6564275026321411,0.33512502908706665,0.2510824501514435,0.9995967745780945,0.5899493098258972,0.32892143726348877,-0.686825156211853,0.9999563694000244,0.5639248490333557,0.538492739200592,0.2890370190143585,0.9994474053382874,0.5228438973426819,0.5393728613853455,-0.2882049083709717,0.9998010993003845,0.5663899779319763,0.6691255569458008,0.5913608074188232,0.399821013212204,0.5659806132316589,0.6738671064376831,-0.13958708941936493,0.9539149403572083,0.4514034390449524,0.7818846702575684,1.0153969526290894,0.5499538779258728,0.4608437120914459,0.7905421853065491,0.23190943896770477,0.9320083260536194,F,bank,Fbank_0017.jpg
0.6608586311340332,0.32624948024749756,0.30540046095848083,0.9996371269226074,0.5873452425003052,0.3204677700996399,-0.5609248280525208,0.9999842643737793,0.5694093704223633,0.5296206474304199,0.27531927824020386,0.9994478821754456,0.5302239656448364,0.5303987860679626,-0.27471333742141724,0.9998656511306763,0.48824864625930786,0.666207492351532,0.5371142625808716,0.5263491868972778,0.5655887126922607,0.6765338182449341,-0.3502199649810791,0.9816048741340637,0.36377501487731934,0.7773916125297546,0.873948872089386,0.6917193531990051,0.5684441328048706,0.8132196068763733,-0.16098947823047638,0.9804614782333374,F,bank,Fbank_0018.jpg
0.6501151323318481,0.3435525894165039,0.21232520043849945,0.9995782971382141,0.5768101811408997,0.3427779972553253,-0.6403641700744629,0.9999603033065796,0.5634814500808716,0.5526983141899109,0.2738664746284485,0.9995893836021423,0.5255343317985535,0.5542668700218201,-0.27327221632003784,0.9998867511749268,0.5296719074249268,0.682479739189148,0.5836953520774841,0.5419557094573975,0.5842912197113037,0.6916695833206177,-0.2824830412864685,0.9775402545928955,0.36611008644104004,0.7639380693435669,0.9919225573539734,0.6845576167106628,0.51951003074646,0.8142378330230713,0.04625378176569939,0.9656716585159302,F,bank,Fbank_0019.jpg
0.6402386426925659,0.35410141944885254,0.1786927878856659,0.9959269165992737,0.5771593451499939,0.34903472661972046,-0.5670793652534485,0.998981773853302,0.5610634088516235,0.5543929934501648,0.2303428053855896,0.9974451065063477,0.5054020285606384,0.5554224848747253,-0.22980822622776031,0.9990105628967285,0.5528224110603333,0.688636302947998,0.3616805970668793,0.479231059551239,0.544885516166687,0.7002687454223633,-0.1696029007434845,0.9579649567604065,0.42702385783195496,0.7777225971221924,0.6681911945343018,0.6037696003913879,0.4361755847930908,0.8146330714225769,0.131691113114357,0.9368051886558533,F,bank,Fbank_0020.jpg
0.6177403330802917,0.3249589800834656,0.24563811719417572,0.9992362260818481,0.6019149422645569,0.33009424805641174,-0.5909724831581116,0.999850869178772,0.5464150309562683,0.5371747016906738,0.261430025100708,0.9996447563171387,0.507222056388855,0.5380322933197021,-0.26068180799484253,0.9998960494995117,0.5951624512672424,0.6639978885650635,0.5198426246643066,0.6453894376754761,0.48713722825050354,0.6863998174667358,-0.19318817555904388,0.9888555407524109,0.5039334893226624,0.7784542441368103,0.864966094493866,0.8517211079597473,0.3611636757850647,0.804406464099884,0.10910239815711975,0.984623908996582,F,bank,Fbank_0021.jpg
0.6356761455535889,0.32017093896865845,0.26256710290908813,0.9991397857666016,0.6075032949447632,0.3245845139026642,-0.6216549277305603,0.9999009370803833,0.5658829212188721,0.5319364070892334,0.264899879693985,0.9996026158332825,0.5163267254829407,0.5323110818862915,-0.2641700208187103,0.9998949766159058,0.5824897289276123,0.6651737689971924,0.546017587184906,0.7159907817840576,0.45568713545799255,0.6799027919769287,-0.16512171924114227,0.9873526096343994,0.5926617980003357,0.7930264472961426,0.888075053691864,0.8723199367523193,0.3012450337409973,0.7925788760185242,0.13089478015899658,0.9813965559005737,F,bank,Fbank_0022.jpg
0.6409138441085815,0.33778852224349976,0.25580430030822754,0.999526858329773,0.5904113054275513,0.3396271765232086,-0.6137157678604126,0.9999285936355591,0.5761306881904602,0.5493715405464172,0.27048420906066895,0.9997963309288025,0.5200808048248291,0.5507835149765015,-0.26979607343673706,0.9999128580093384,0.5686978697776794,0.6854560971260071,0.5268667936325073,0.7652067542076111,0.5005415678024292,0.6929510831832886,-0.12156251817941666,0.9897045493125916,0.5353508591651917,0.8001366853713989,0.8162145018577576,0.9118026494979858,0.2958340048789978,0.7740052342414856,0.22737526893615723,0.9787091612815857,F,bank,Fbank_0023.jpg
0.6392916440963745,0.34859415888786316,0.21679405868053436,0.9977915287017822,0.5749452114105225,0.34147655963897705,-0.6421241760253906,0.9991118311882019,0.563985288143158,0.5506418943405151,0.2636079788208008,0.998764157295227,0.5078424215316772,0.5537876486778259,-0.26297444105148315,0.9990118741989136,0.5728256106376648,0.6935521364212036,0.441436767578125,0.5128712058067322,0.5408118367195129,0.695974588394165,-0.20697593688964844,0.9274994134902954,0.4706082046031952,0.7900597453117371,0.7128548622131348,0.7076654434204102,0.3771694302558899,0.7675513029098511,0.21984902024269104,0.8391459584236145,F,bank,Fbank_0024.jpg
0.6429744362831116,0.33619868755340576,0.28261950612068176,0.9996591806411743,0.5773690342903137,0.3276957869529724,-0.5988365411758423,0.9999662637710571,0.5455214381217957,0.5373709201812744,0.27221640944480896,0.9994853734970093,0.5169885754585266,0.5370970368385315,-0.27150315046310425,0.999805748462677,0.5281417965888977,0.6665595769882202,0.4574589431285858,0.470802903175354,0.5682756900787354,0.6709856986999512,-0.23135919868946075,0.9654926061630249,0.4225269556045532,0.7789652943611145,0.7830408811569214,0.6104394793510437,0.4467035233974457,0.7869114279747009,0.04499518871307373,0.9475558996200562,F,bank,Fbank_0025.jpg
0.6518192887306213,0.32582658529281616,0.2955639958381653,0.9998002648353577,0.5775719285011292,0.3204194903373718,-0.5407549738883972,0.9999934434890747,0.5573697090148926,0.5289958715438843,0.27439266443252563,0.9997207522392273,0.524775505065918,0.528549313545227,-0.27369436621665955,0.9999499320983887,0.4754483699798584,0.6578762531280518,0.5969055891036987,0.5397771596908569,0.5711636543273926,0.6724876165390015,-0.41668012738227844,0.9871525168418884,0.3497141897678375,0.767342209815979,1.0173407793045044,0.667022705078125,0.5720933675765991,0.8098403215408325,-0.22921091318130493,0.9879676699638367,F,bank,Fbank_0026.jpg
0.6485466361045837,0.33869245648384094,0.2184448391199112,0.999817430973053,0.5699101686477661,0.33592304587364197,-0.6234009265899658,0.9999884366989136,0.5714977383613586,0.5433595776557922,0.2700331211090088,0.9997656941413879,0.5276713371276855,0.5449912548065186,-0.26954683661460876,0.9999464750289917,0.5164536833763123,0.6735198497772217,0.5830669403076172,0.6777680516242981,0.5817922353744507,0.6862905621528625,-0.310884028673172,0.9888188242912292,0.34208396077156067,0.7517596483230591,0.9682855606079102,0.8203189373016357,0.547141432762146,0.8109273910522461,-0.017389725893735886,0.9819497466087341,F,bank,Fbank_0027.jpg
0.6366580724716187,0.3499178886413574,0.16111713647842407,0.9981842637062073,0.5746521353721619,0.35025009512901306,-0.6315850019454956,0.9997442364692688,0.5608113408088684,0.5502400994300842,0.24833357334136963,0.9991174340248108,0.5176225900650024,0.5539191961288452,-0.24778880178928375,0.9997280240058899,0.5632927417755127,0.6769619584083557,0.47299468517303467,0.4455473721027374,0.5665320158004761,0.6940727829933167,-0.1225767582654953,0.9660995006561279,0.4000418186187744,0.7489023208618164,0.803062915802002,0.6137202978134155,0.469828724861145,0.8036028742790222,0.22418761253356934,0.9490736126899719,F,bank,Fbank_0028.jpg
0.6363174319267273,0.33558326959609985,0.23029059171676636,0.998076319694519,0.594243586063385,0.33484458923339844,-0.608426034450531,0.9993011951446533,0.5598431825637817,0.5402570366859436,0.2569376826286316,0.9993209838867188,0.5120506882667542,0.5415918231010437,-0.2562226355075836,0.9996466636657715,0.6134760975837708,0.6676280498504639,0.45271626114845276,0.5915658473968506,0.5218290686607361,0.6882147789001465,-0.13488298654556274,0.9748700857162476,0.4971882402896881,0.7695106863975525,0.7727078795433044,0.7983718514442444,0.40531569719314575,0.7999972105026245,0.21806521713733673,0.9541023373603821,F,bank,Fbank_0029.jpg
0.6250482201576233,0.3155807554721832,0.2491198182106018,0.9993103742599487,0.6142832040786743,0.32659268379211426,-0.5885769128799438,0.9999141693115234,0.5638656616210938,0.5265090465545654,0.2627362608909607,0.9996975660324097,0.5292878746986389,0.5301154255867004,-0.26198697090148926,0.9999306201934814,0.597812294960022,0.659016489982605,0.5597245693206787,0.6316816210746765,0.47698014974594116,0.6738648414611816,-0.15749487280845642,0.9854270219802856,0.6087093353271484,0.7850149869918823,0.9091223478317261,0.8308992981910706,0.3394186496734619,0.7892403602600098,0.12189166992902756,0.9809073805809021,F,bank,Fbank_0030.jpg
0.6294066309928894,0.3268662095069885,0.3389251232147217,0.9995986819267273,0.6082884073257446,0.33017897605895996,-0.5546759963035583,0.9999370574951172,0.5840334296226501,0.5392724871635437,0.2684856355190277,0.9999010562896729,0.5367879271507263,0.5388989448547363,-0.2678699791431427,0.9999452829360962,0.6015000343322754,0.6762939095497131,0.38004642724990845,0.758546769618988,0.49650150537490845,0.6857602596282959,-0.14748144149780273,0.9811279773712158,0.5793033838272095,0.7974073886871338,0.6133975386619568,0.9168325662612915,0.306152880191803,0.7697484493255615,0.18098273873329163,0.9736748337745667,F,bank,Fbank_0031.jpg
0.6468254327774048,0.3458818197250366,0.2416311353445053,0.9993588328361511,0.5826960802078247,0.34144312143325806,-0.6558290719985962,0.999631404876709,0.5937214493751526,0.5464826226234436,0.27525463700294495,0.999786913394928,0.5183195471763611,0.5504521727561951,-0.2748405933380127,0.999710738658905,0.6119691729545593,0.6829838156700134,0.4596948027610779,0.7823483347892761,0.5466247200965881,0.6954746842384338,-0.25621846318244934,0.9740580916404724,0.5341489911079407,0.7932389974594116,0.7421835064888,0.8908084034919739,0.3509916067123413,0.7532172799110413,0.19829073548316956,0.9326233863830566,F,bank,Fbank_0032.jpg
0.6481961011886597,0.33837682008743286,0.19566714763641357,0.9981676340103149,0.5901282429695129,0.3387640118598938,-0.6888638734817505,0.9995622038841248,0.567467987537384,0.5487601161003113,0.2692347764968872,0.9976450800895691,0.5239608883857727,0.5552771091461182,-0.26852744817733765,0.9986914992332458,0.5954843163490295,0.6745573282241821,0.5740950703620911,0.3380846679210663,0.5879097580909729,0.6885772347450256,-0.05414003133773804,0.9023960828781128,0.4702979326248169,0.7761739492416382,0.9341715574264526,0.5282612442970276,0.4502621591091156,0.7825313806533813,0.38825249671936035,0.8068204522132874,F,bank,Fbank_0033.jpg
